"id","date","month","weekday","day","hour","season","workday","holiday","temperature","r_temperature","wind","humidity","dew_point","pressure","cut_description","qtd"
938,"2017-02-09",2,5,9,12,"Winter",1,NULL,2,-4,35,51,-7,1010,NULL,221
939,"2017-02-09",2,5,9,13,"Winter",1,NULL,2,-4,33,48,-8,1010,NULL,191
940,"2017-02-09",2,5,9,14,"Winter",1,NULL,2,-5,43,42,-10,1011,NULL,181
941,"2017-02-09",2,5,9,15,"Winter",1,NULL,2,-4,36,42,-10,1012,NULL,206
942,"2017-02-09",2,5,9,16,"Winter",1,NULL,0,-6,34,51,-9,1014,NULL,370
943,"2017-02-09",2,5,9,17,"Winter",1,NULL,-1,-8,31,52,-10,1016,NULL,669
944,"2017-02-09",2,5,9,18,"Winter",1,NULL,-1,-9,36,40,-13,1017,NULL,538
945,"2017-02-09",2,5,9,19,"Winter",1,NULL,-2,-9,33,39,-14,1019,NULL,295
946,"2017-02-09",2,5,9,20,"Winter",1,NULL,-2,-10,37,40,-14,1020,NULL,165
947,"2017-02-09",2,5,9,21,"Winter",1,NULL,-2,-10,39,42,-13,1022,NULL,135
948,"2017-02-09",2,5,9,22,"Winter",1,NULL,-2,-10,33,46,-13,1022,NULL,81
949,"2017-02-09",2,5,9,23,"Winter",1,NULL,-3,-11,32,42,-14,1024,NULL,41
950,"2017-02-10",2,6,10,0,"Winter",1,NULL,-4,-11,30,39,-16,1025,NULL,19
951,"2017-02-10",2,6,10,1,"Winter",1,NULL,-4,-11,24,41,-15,1026,NULL,10
952,"2017-02-10",2,6,10,2,"Winter",1,NULL,-4,-11,21,44,-15,1026,NULL,8
953,"2017-02-10",2,6,10,3,"Winter",1,NULL,-4,-10,20,46,-14,1026,NULL,1
954,"2017-02-10",2,6,10,4,"Winter",1,NULL,-4,-10,19,46,-14,1027,NULL,5
955,"2017-02-10",2,6,10,5,"Winter",1,NULL,-4,-8,13,46,-14,1028,NULL,34
956,"2017-02-10",2,6,10,6,"Winter",1,NULL,-4,-8,11,46,-14,1029,NULL,159
957,"2017-02-10",2,6,10,7,"Winter",1,NULL,-4,-9,12,49,-13,1030,NULL,411
958,"2017-02-10",2,6,10,8,"Winter",1,NULL,-3,-8,14,47,-13,1030,NULL,772
959,"2017-02-10",2,6,10,9,"Winter",1,NULL,-2,-7,17,42,-13,1030,NULL,394
960,"2017-02-10",2,6,10,10,"Winter",1,NULL,0,-6,22,35,-14,1030,NULL,193
961,"2017-02-10",2,6,10,11,"Winter",1,NULL,1,-4,20,31,-14,1029,NULL,202
962,"2017-02-10",2,6,10,12,"Winter",1,NULL,3,-2,21,29,-14,1028,NULL,324
963,"2017-02-10",2,6,10,13,"Winter",1,NULL,3,-1,19,28,-14,1026,NULL,287
964,"2017-02-10",2,6,10,14,"Winter",1,NULL,3,-1,18,28,-14,1025,NULL,250
965,"2017-02-10",2,6,10,15,"Winter",1,NULL,3,-2,21,28,-14,1025,NULL,343
966,"2017-02-10",2,6,10,16,"Winter",1,NULL,3,-1,20,28,-14,1024,NULL,508
967,"2017-02-10",2,6,10,17,"Winter",1,NULL,3,-1,19,31,-13,1023,NULL,746
968,"2017-02-10",2,6,10,18,"Winter",1,NULL,2,-2,19,34,-12,1022,NULL,505
969,"2017-02-10",2,6,10,19,"Winter",1,NULL,3,-2,20,34,-12,1021,NULL,303
970,"2017-02-10",2,6,10,20,"Winter",1,NULL,3,-1,19,33,-12,1021,NULL,170
971,"2017-02-10",2,6,10,21,"Winter",1,NULL,3,-2,20,34,-11,1020,NULL,131
972,"2017-02-10",2,6,10,22,"Winter",1,NULL,3,-1,18,35,-11,1018,NULL,104
973,"2017-02-10",2,6,10,23,"Winter",1,NULL,3,-1,17,37,-10,1017,NULL,95
974,"2017-02-11",2,7,11,0,"Winter",0,NULL,3,-2,19,42,-9,1016,NULL,52
975,"2017-02-11",2,7,11,1,"Winter",0,NULL,3,-1,14,42,-9,1015,NULL,47
976,"2017-02-11",2,7,11,2,"Winter",0,NULL,3,0,11,44,-9,1015,NULL,30
977,"2017-02-11",2,7,11,3,"Winter",0,NULL,2,-1,11,50,-7,1014,NULL,21
978,"2017-02-11",2,7,11,4,"Winter",0,NULL,2,1,6,52,-7,1014,NULL,9
979,"2017-02-11",2,7,11,5,"Winter",0,NULL,4,3,4,49,-6,1014,NULL,7
980,"2017-02-11",2,7,11,6,"Winter",0,NULL,4,3,6,51,-5,1015,NULL,19
981,"2017-02-11",2,7,11,7,"Winter",0,NULL,5,2,10,56,-3,1014,NULL,74
982,"2017-02-11",2,7,11,8,"Winter",0,NULL,7,4,11,54,-2,1014,NULL,155
983,"2017-02-11",2,7,11,9,"Winter",0,NULL,8,6,18,46,-3,1015,NULL,289
984,"2017-02-11",2,7,11,10,"Winter",0,NULL,9,7,16,48,-2,1015,NULL,407
985,"2017-02-11",2,7,11,11,"Winter",0,NULL,10,10,14,44,-2,1015,NULL,507
986,"2017-02-11",2,7,11,12,"Winter",0,NULL,10,9,14,47,-1,1014,NULL,650
987,"2017-02-11",2,7,11,13,"Winter",0,NULL,9,7,12,58,1,1013,NULL,622
988,"2017-02-11",2,7,11,14,"Winter",0,NULL,10,8,11,59,2,1013,NULL,650
989,"2017-02-11",2,7,11,15,"Winter",0,NULL,11,10,8,51,1,1014,NULL,656
990,"2017-02-11",2,7,11,16,"Winter",0,NULL,10,10,7,51,1,1014,NULL,613
991,"2017-02-11",2,7,11,17,"Winter",0,NULL,10,10,6,52,0,1014,NULL,566
992,"2017-02-11",2,7,11,18,"Winter",0,NULL,9,9,6,57,1,1015,NULL,459
993,"2017-02-11",2,7,11,19,"Winter",0,NULL,9,9,3,60,1,1016,NULL,292
994,"2017-02-11",2,7,11,20,"Winter",0,NULL,9,9,0,60,2,1016,NULL,207
995,"2017-02-11",2,7,11,21,"Winter",0,NULL,8,8,0,67,3,1016,NULL,215
996,"2017-02-11",2,7,11,22,"Winter",0,NULL,9,9,0,66,2,1016,NULL,138
997,"2017-02-11",2,7,11,23,"Winter",0,NULL,9,9,0,62,2,1015,NULL,136
998,"2017-02-12",2,1,12,0,"Winter",0,NULL,8,7,4,69,3,1015,NULL,102
999,"2017-02-12",2,1,12,1,"Winter",0,NULL,8,7,9,68,2,1015,NULL,91
1000,"2017-02-12",2,1,12,2,"Winter",0,NULL,8,6,12,65,2,1015,NULL,61
1001,"2017-02-12",2,1,12,3,"Winter",0,NULL,8,7,11,65,2,1015,NULL,30
1002,"2017-02-12",2,1,12,4,"Winter",0,NULL,8,7,11,65,2,1015,NULL,15
1003,"2017-02-12",2,1,12,5,"Winter",0,NULL,8,5,14,66,2,1014,NULL,10
1004,"2017-02-12",2,1,12,6,"Winter",0,NULL,9,7,11,63,2,1012,NULL,17
1005,"2017-02-12",2,1,12,7,"Winter",0,NULL,9,7,11,65,3,1011,NULL,48
1006,"2017-02-12",2,1,12,8,"Winter",0,NULL,8,6,10,70,3,1011,NULL,115
1007,"2017-02-12",2,1,12,9,"Winter",0,NULL,9,7,12,71,4,1010,NULL,196
1008,"2017-02-12",2,1,12,10,"Winter",0,NULL,9,8,11,74,5,1009,NULL,231
1009,"2017-02-12",2,1,12,11,"Winter",0,NULL,9,7,12,84,6,1008,NULL,177
1010,"2017-02-12",2,1,12,12,"Winter",0,NULL,11,10,10,80,7,1007,NULL,334
1011,"2017-02-12",2,1,12,13,"Winter",0,NULL,11,10,10,85,8,1006,NULL,386
1012,"2017-02-12",2,1,12,14,"Winter",0,NULL,11,10,10,84,8,1004,NULL,549
1013,"2017-02-12",2,1,12,15,"Winter",0,NULL,11,11,10,82,8,1004,NULL,589
1014,"2017-02-12",2,1,12,16,"Winter",0,NULL,11,11,20,82,8,1005,NULL,459
1015,"2017-02-12",2,1,12,17,"Winter",0,NULL,10,8,21,85,7,1007,NULL,375
1016,"2017-02-12",2,1,12,18,"Winter",0,NULL,9,5,23,87,7,1008,NULL,313
1017,"2017-02-12",2,1,12,19,"Winter",0,NULL,9,6,24,84,6,1008,NULL,232
1018,"2017-02-12",2,1,12,20,"Winter",0,NULL,9,7,17,82,6,1008,NULL,170
1019,"2017-02-12",2,1,12,21,"Winter",0,NULL,11,10,14,70,5,1008,NULL,116
1020,"2017-02-12",2,1,12,22,"Winter",0,NULL,13,13,25,48,2,1007,NULL,70
1021,"2017-02-12",2,1,12,23,"Winter",0,NULL,11,10,63,50,0,1009,NULL,37
1022,"2017-02-13",2,2,13,0,"Winter",1,NULL,8,3,35,40,-5,1011,NULL,25
1023,"2017-02-13",2,2,13,1,"Winter",1,NULL,7,3,31,28,-10,1012,NULL,9
1024,"2017-02-13",2,2,13,2,"Winter",1,NULL,7,2,33,31,-10,1013,NULL,2
1025,"2017-02-13",2,2,13,3,"Winter",1,NULL,6,1,30,34,-9,1013,NULL,1
1026,"2017-02-13",2,2,13,4,"Winter",1,NULL,4,-2,33,56,-4,1014,NULL,6
1027,"2017-02-13",2,2,13,5,"Winter",1,NULL,3,-3,31,47,-7,1015,NULL,50
1028,"2017-02-13",2,2,13,6,"Winter",1,NULL,3,-2,29,47,-7,1015,NULL,190
1029,"2017-02-13",2,2,13,7,"Winter",1,NULL,4,-3,47,46,-7,1016,NULL,482
1030,"2017-02-13",2,2,13,8,"Winter",1,NULL,5,-1,41,43,-7,1017,NULL,754
1031,"2017-02-13",2,2,13,9,"Winter",1,NULL,5,0,31,41,-7,1017,NULL,354
1032,"2017-02-13",2,2,13,10,"Winter",1,NULL,6,0,38,39,-7,1017,NULL,155
1033,"2017-02-13",2,2,13,11,"Winter",1,NULL,7,1,44,36,-8,1017,NULL,155
1034,"2017-02-13",2,2,13,12,"Winter",1,NULL,7,3,35,36,-7,1016,NULL,206
1035,"2017-02-13",2,2,13,13,"Winter",1,NULL,8,3,39,35,-7,1016,NULL,208
1036,"2017-02-13",2,2,13,14,"Winter",1,NULL,8,3,42,34,-7,1016,NULL,232
1037,"2017-02-13",2,2,13,15,"Winter",1,NULL,8,3,38,33,-8,1016,NULL,291
1038,"2017-02-13",2,2,13,16,"Winter",1,NULL,7,3,27,33,-8,1017,NULL,468
1039,"2017-02-13",2,2,13,17,"Winter",1,NULL,6,2,23,35,-8,1018,NULL,893
1040,"2017-02-13",2,2,13,18,"Winter",1,NULL,6,2,24,38,-7,1018,NULL,777
1041,"2017-02-13",2,2,13,19,"Winter",1,NULL,5,1,20,44,-6,1018,NULL,461
1042,"2017-02-13",2,2,13,20,"Winter",1,NULL,3,-1,15,53,-6,1019,NULL,290
1043,"2017-02-13",2,2,13,21,"Winter",1,NULL,2,-2,13,56,-6,1019,NULL,193
1044,"2017-02-13",2,2,13,22,"Winter",1,NULL,2,-1,12,53,-7,1019,NULL,111
1045,"2017-02-13",2,2,13,23,"Winter",1,NULL,2,-1,10,52,-7,1019,NULL,51
1046,"2017-02-14",2,3,14,0,"Winter",1,NULL,2,-1,8,53,-7,1018,NULL,22
1047,"2017-02-14",2,3,14,1,"Winter",1,NULL,1,0,4,60,-6,1018,NULL,10
1048,"2017-02-14",2,3,14,2,"Winter",1,NULL,1,-1,7,65,-5,1017,NULL,2
1049,"2017-02-14",2,3,14,3,"Winter",1,NULL,1,-2,7,65,-5,1017,NULL,3
1050,"2017-02-14",2,3,14,4,"Winter",1,NULL,0,-2,6,73,-4,1017,NULL,5
1051,"2017-02-14",2,3,14,5,"Winter",1,NULL,1,-1,7,71,-4,1016,NULL,65
1052,"2017-02-14",2,3,14,6,"Winter",1,NULL,1,-1,6,74,-3,1017,NULL,251
1053,"2017-02-14",2,3,14,7,"Winter",1,NULL,2,-1,8,71,-3,1017,NULL,636
1054,"2017-02-14",2,3,14,8,"Winter",1,NULL,3,0,9,67,-3,1016,NULL,957
1055,"2017-02-14",2,3,14,9,"Winter",1,NULL,4,0,14,60,-4,1016,NULL,435
1056,"2017-02-14",2,3,14,10,"Winter",1,NULL,5,1,20,57,-3,1016,NULL,203
1057,"2017-02-14",2,3,14,11,"Winter",1,NULL,6,2,20,60,-1,1015,NULL,203
1058,"2017-02-14",2,3,14,12,"Winter",1,NULL,6,2,25,70,1,1013,NULL,259
1059,"2017-02-14",2,3,14,13,"Winter",1,NULL,6,3,17,73,1,1012,NULL,237
1060,"2017-02-14",2,3,14,14,"Winter",1,NULL,7,5,11,64,0,1011,NULL,227
1061,"2017-02-14",2,3,14,15,"Winter",1,NULL,7,6,7,61,0,1010,NULL,353
1062,"2017-02-14",2,3,14,16,"Winter",1,NULL,7,5,8,58,-1,1010,NULL,571
1063,"2017-02-14",2,3,14,17,"Winter",1,NULL,7,5,12,50,-3,1010,NULL,1095
1064,"2017-02-14",2,3,14,18,"Winter",1,NULL,7,4,15,46,-4,1009,NULL,828
1065,"2017-02-14",2,3,14,19,"Winter",1,NULL,7,4,17,46,-4,1009,NULL,431
1066,"2017-02-14",2,3,14,20,"Winter",1,NULL,6,5,11,48,-4,1008,NULL,251
1067,"2017-02-14",2,3,14,21,"Winter",1,NULL,5,3,13,62,-2,1007,NULL,208
1068,"2017-02-14",2,3,14,22,"Winter",1,NULL,5,3,10,62,-2,1006,NULL,114
1069,"2017-02-14",2,3,14,23,"Winter",1,NULL,4,3,7,64,-2,1006,NULL,43
1070,"2017-02-15",2,4,15,0,"Winter",1,NULL,4,3,3,67,-2,1005,NULL,26
1071,"2017-02-15",2,4,15,1,"Winter",1,NULL,3,3,4,71,-1,1004,NULL,8
1072,"2017-02-15",2,4,15,2,"Winter",1,NULL,4,3,6,80,1,1003,NULL,8
1073,"2017-02-15",2,4,15,3,"Winter",1,NULL,3,2,6,74,-1,1003,NULL,3
1074,"2017-02-15",2,4,15,4,"Winter",1,NULL,4,1,11,75,0,1002,NULL,6
1075,"2017-02-15",2,4,15,5,"Winter",1,NULL,4,2,9,71,-1,1001,NULL,67
1076,"2017-02-15",2,4,15,6,"Winter",1,NULL,5,3,8,67,-1,1000,NULL,259
1077,"2017-02-15",2,4,15,7,"Winter",1,NULL,6,4,7,62,-1,1000,NULL,651
1078,"2017-02-15",2,4,15,8,"Winter",1,NULL,6,4,8,61,-1,999,NULL,1071
1079,"2017-02-15",2,4,15,9,"Winter",1,NULL,6,4,9,63,0,999,NULL,490
1080,"2017-02-15",2,4,15,10,"Winter",1,NULL,7,5,10,69,2,998,NULL,219
1081,"2017-02-15",2,4,15,11,"Winter",1,NULL,8,7,8,68,3,997,NULL,258
1082,"2017-02-15",2,4,15,12,"Winter",1,NULL,10,10,26,49,0,997,NULL,307
1083,"2017-02-15",2,4,15,13,"Winter",1,NULL,11,11,35,43,-1,997,NULL,318
1084,"2017-02-15",2,4,15,14,"Winter",1,NULL,10,7,35,38,-4,998,NULL,280
1085,"2017-02-15",2,4,15,15,"Winter",1,NULL,8,3,41,37,-6,999,NULL,320
1086,"2017-02-15",2,4,15,16,"Winter",1,NULL,7,2,38,38,-7,1000,NULL,464
1087,"2017-02-15",2,4,15,17,"Winter",1,NULL,6,2,25,38,-7,1001,NULL,966
1088,"2017-02-15",2,4,15,18,"Winter",1,NULL,5,1,22,39,-8,1002,NULL,731
1089,"2017-02-15",2,4,15,19,"Winter",1,NULL,4,0,22,41,-8,1003,NULL,432
1090,"2017-02-15",2,4,15,20,"Winter",1,NULL,4,0,20,42,-8,1004,NULL,257
1091,"2017-02-15",2,4,15,21,"Winter",1,NULL,3,0,16,44,-8,1004,NULL,198
1092,"2017-02-15",2,4,15,22,"Winter",1,NULL,3,-1,14,43,-9,1004,NULL,98
1093,"2017-02-15",2,4,15,23,"Winter",1,NULL,3,-2,19,43,-8,1004,NULL,48
1094,"2017-02-16",2,5,16,0,"Winter",1,NULL,3,-1,17,45,-8,1004,NULL,14
1095,"2017-02-16",2,5,16,1,"Winter",1,NULL,3,-1,14,50,-7,1004,NULL,6
1096,"2017-02-16",2,5,16,2,"Winter",1,NULL,2,-2,17,51,-7,1004,NULL,4
1097,"2017-02-16",2,5,16,3,"Winter",1,NULL,1,-4,22,48,-9,1005,NULL,3
1098,"2017-02-16",2,5,16,4,"Winter",1,NULL,1,-3,15,48,-9,1005,NULL,4
1099,"2017-02-16",2,5,16,5,"Winter",1,NULL,1,-5,23,51,-8,1006,NULL,59
1100,"2017-02-16",2,5,16,6,"Winter",1,NULL,1,-4,19,51,-8,1007,NULL,205
1101,"2017-02-16",2,5,16,7,"Winter",1,NULL,1,-4,19,55,-7,1008,NULL,584
1102,"2017-02-16",2,5,16,8,"Winter",1,NULL,1,-4,21,62,-6,1009,NULL,880
1103,"2017-02-16",2,5,16,9,"Winter",1,NULL,2,-3,25,52,-7,1009,NULL,467
1104,"2017-02-16",2,5,16,10,"Winter",1,NULL,3,-3,30,39,-10,1009,NULL,185
1105,"2017-02-16",2,5,16,11,"Winter",1,NULL,4,-2,30,36,-10,1009,NULL,226
1106,"2017-02-16",2,5,16,12,"Winter",1,NULL,4,-1,29,34,-11,1009,NULL,223
1107,"2017-02-16",2,5,16,13,"Winter",1,NULL,4,-1,31,35,-10,1009,NULL,223
1108,"2017-02-16",2,5,16,14,"Winter",1,NULL,4,-2,32,36,-10,1009,NULL,216
1109,"2017-02-16",2,5,16,15,"Winter",1,NULL,4,-1,32,36,-10,1010,NULL,270
1110,"2017-02-16",2,5,16,16,"Winter",1,NULL,4,0,25,36,-10,1010,NULL,439
1111,"2017-02-16",2,5,16,17,"Winter",1,NULL,3,-1,23,37,-10,1011,NULL,820
1112,"2017-02-16",2,5,16,18,"Winter",1,NULL,2,-3,22,38,-11,1012,NULL,684
1113,"2017-02-16",2,5,16,19,"Winter",1,NULL,2,-2,18,40,-10,1012,NULL,327
1114,"2017-02-16",2,5,16,20,"Winter",1,NULL,1,-2,12,43,-10,1013,NULL,251
1115,"2017-02-16",2,5,16,21,"Winter",1,NULL,1,-3,11,44,-10,1013,NULL,183
1116,"2017-02-16",2,5,16,22,"Winter",1,NULL,1,-3,15,46,-9,1014,NULL,94
1117,"2017-02-16",2,5,16,23,"Winter",1,NULL,1,-3,14,49,-9,1014,NULL,60
1118,"2017-02-17",2,6,17,0,"Winter",1,NULL,0,-4,10,53,-9,1014,NULL,25
1119,"2017-02-17",2,6,17,1,"Winter",1,NULL,-1,-2,3,55,-9,1014,NULL,24
1120,"2017-02-17",2,6,17,2,"Winter",1,NULL,-1,-2,3,55,-9,1014,NULL,5
1121,"2017-02-17",2,6,17,3,"Winter",1,NULL,-1,-4,7,55,-9,1014,NULL,1
1122,"2017-02-17",2,6,17,4,"Winter",1,NULL,-1,-1,0,55,-9,1014,NULL,7
1123,"2017-02-17",2,6,17,5,"Winter",1,NULL,-2,-4,7,58,-9,1015,NULL,51
1124,"2017-02-17",2,6,17,6,"Winter",1,NULL,-1,-4,8,56,-9,1015,NULL,155
1125,"2017-02-17",2,6,17,7,"Winter",1,NULL,0,-3,11,52,-8,1015,NULL,451
1126,"2017-02-17",2,6,17,8,"Winter",1,NULL,1,-2,12,51,-8,1015,NULL,876
1127,"2017-02-17",2,6,17,9,"Winter",1,NULL,2,-1,10,49,-8,1015,NULL,436
1128,"2017-02-17",2,6,17,10,"Winter",1,NULL,3,0,8,50,-7,1015,NULL,220
1129,"2017-02-17",2,6,17,11,"Winter",1,NULL,4,2,6,47,-7,1014,NULL,260
1130,"2017-02-17",2,6,17,12,"Winter",1,NULL,6,5,6,40,-7,1013,NULL,398
1131,"2017-02-17",2,6,17,13,"Winter",1,NULL,8,7,6,35,-7,1012,NULL,361
1132,"2017-02-17",2,6,17,14,"Winter",1,NULL,9,8,6,33,-7,1011,NULL,383
1133,"2017-02-17",2,6,17,15,"Winter",1,NULL,10,8,9,32,-6,1011,NULL,471
1134,"2017-02-17",2,6,17,16,"Winter",1,NULL,10,9,8,35,-5,1011,NULL,680
1135,"2017-02-17",2,6,17,17,"Winter",1,NULL,9,9,7,39,-4,1011,NULL,881
1136,"2017-02-17",2,6,17,18,"Winter",1,NULL,8,7,8,41,-4,1012,NULL,597
1137,"2017-02-17",2,6,17,19,"Winter",1,NULL,7,6,6,47,-4,1012,NULL,395
1138,"2017-02-17",2,6,17,20,"Winter",1,NULL,6,5,4,50,-3,1013,NULL,225
1139,"2017-02-17",2,6,17,21,"Winter",1,NULL,5,3,6,59,-2,1013,NULL,156
1140,"2017-02-17",2,6,17,22,"Winter",1,NULL,4,4,2,65,-2,1012,NULL,125
1141,"2017-02-17",2,6,17,23,"Winter",1,NULL,3,2,5,68,-2,1012,NULL,99
1142,"2017-02-18",2,7,18,0,"Winter",0,NULL,3,0,9,70,-2,1012,NULL,61
1143,"2017-02-18",2,7,18,1,"Winter",0,NULL,3,1,7,70,-2,1012,NULL,42
1144,"2017-02-18",2,7,18,2,"Winter",0,NULL,2,1,7,73,-2,1012,NULL,30
1145,"2017-02-18",2,7,18,3,"Winter",0,NULL,2,1,2,75,-2,1012,NULL,15
1146,"2017-02-18",2,7,18,4,"Winter",0,NULL,2,1,4,75,-2,1012,NULL,13
1147,"2017-02-18",2,7,18,5,"Winter",0,NULL,1,-1,7,80,-2,1012,NULL,9
1148,"2017-02-18",2,7,18,6,"Winter",0,NULL,1,-2,9,81,-2,1012,NULL,31
1149,"2017-02-18",2,7,18,7,"Winter",0,NULL,3,0,9,72,-2,1013,NULL,70
1150,"2017-02-18",2,7,18,8,"Winter",0,NULL,4,2,9,70,-1,1012,NULL,146
1151,"2017-02-18",2,7,18,9,"Winter",0,NULL,6,4,10,63,0,1012,NULL,362
1152,"2017-02-18",2,7,18,10,"Winter",0,NULL,8,6,14,56,0,1011,NULL,524
1153,"2017-02-18",2,7,18,11,"Winter",0,NULL,12,11,16,47,1,1011,NULL,785
1154,"2017-02-18",2,7,18,12,"Winter",0,NULL,14,14,17,42,1,1010,NULL,1016
1155,"2017-02-18",2,7,18,13,"Winter",0,NULL,17,17,14,35,1,1008,NULL,1095
1156,"2017-02-18",2,7,18,14,"Winter",0,NULL,17,17,17,33,1,1007,NULL,1303
1157,"2017-02-18",2,7,18,15,"Winter",0,NULL,17,17,19,36,2,1007,NULL,1256
1158,"2017-02-18",2,7,18,16,"Winter",0,NULL,17,17,17,37,2,1007,NULL,1217
1159,"2017-02-18",2,7,18,17,"Winter",0,NULL,15,15,16,41,2,1007,NULL,993
1160,"2017-02-18",2,7,18,18,"Winter",0,NULL,14,14,15,44,2,1008,NULL,565
1161,"2017-02-18",2,7,18,19,"Winter",0,NULL,14,14,12,42,1,1008,NULL,404
1162,"2017-02-18",2,7,18,20,"Winter",0,NULL,14,14,10,45,2,1008,NULL,243
1163,"2017-02-18",2,7,18,21,"Winter",0,NULL,14,14,7,46,2,1008,NULL,200
1164,"2017-02-18",2,7,18,22,"Winter",0,NULL,15,15,2,43,2,1008,NULL,187
1165,"2017-02-18",2,7,18,23,"Winter",0,NULL,14,14,8,47,3,1009,NULL,159
1166,"2017-02-19",2,1,19,0,"Winter",0,NULL,13,13,10,51,3,1008,NULL,126
1167,"2017-02-19",2,1,19,1,"Winter",0,NULL,13,13,8,51,3,1009,NULL,67
1168,"2017-02-19",2,1,19,2,"Winter",0,NULL,13,13,4,58,5,1009,NULL,55
1169,"2017-02-19",2,1,19,3,"Winter",0,NULL,12,12,3,71,7,1009,NULL,26
1170,"2017-02-19",2,1,19,4,"Winter",0,NULL,11,11,3,78,7,1010,NULL,8
1171,"2017-02-19",2,1,19,5,"Winter",0,NULL,14,14,8,65,8,1010,NULL,13
1172,"2017-02-19",2,1,19,6,"Winter",0,NULL,14,14,9,65,7,1011,NULL,22
1173,"2017-02-19",2,1,19,7,"Winter",0,NULL,16,16,16,60,8,1011,NULL,55
1174,"2017-02-19",2,1,19,8,"Winter",0,NULL,16,16,19,56,7,1012,NULL,170
1175,"2017-02-19",2,1,19,9,"Winter",0,NULL,16,16,19,55,7,1013,NULL,349
1176,"2017-02-19",2,1,19,10,"Winter",0,NULL,17,17,18,51,7,1013,NULL,727
1177,"2017-02-19",2,1,19,11,"Winter",0,NULL,19,19,20,45,7,1013,NULL,948
1178,"2017-02-19",2,1,19,12,"Winter",0,NULL,20,20,15,43,7,1012,NULL,1262
1179,"2017-02-19",2,1,19,13,"Winter",0,NULL,21,21,19,41,7,1012,NULL,1361
1180,"2017-02-19",2,1,19,14,"Winter",0,NULL,22,21,20,37,6,1012,NULL,1439
1181,"2017-02-19",2,1,19,15,"Winter",0,NULL,22,21,23,36,6,1013,NULL,1521
1182,"2017-02-19",2,1,19,16,"Winter",0,NULL,21,21,26,34,5,1013,NULL,1372
1183,"2017-02-19",2,1,19,17,"Winter",0,NULL,20,20,27,34,3,1014,NULL,1127
1184,"2017-02-19",2,1,19,18,"Winter",0,NULL,18,18,19,38,4,1015,NULL,610
1185,"2017-02-19",2,1,19,19,"Winter",0,NULL,17,17,14,41,4,1015,NULL,338
1186,"2017-02-19",2,1,19,20,"Winter",0,NULL,16,16,15,46,5,1016,NULL,260
1187,"2017-02-19",2,1,19,21,"Winter",0,NULL,15,15,17,52,6,1017,NULL,229
1188,"2017-02-19",2,1,19,22,"Winter",0,NULL,14,14,15,58,6,1017,NULL,158
1189,"2017-02-19",2,1,19,23,"Winter",0,NULL,13,13,9,61,6,1017,NULL,107
1190,"2017-02-20",2,2,20,0,"Winter",0,"Washington's Birthday",12,12,7,68,6,1018,NULL,91
1191,"2017-02-20",2,2,20,1,"Winter",0,"Washington's Birthday",10,10,8,77,6,1018,NULL,32
1192,"2017-02-20",2,2,20,2,"Winter",0,"Washington's Birthday",10,9,3,78,6,1019,NULL,11
1193,"2017-02-20",2,2,20,3,"Winter",0,"Washington's Birthday",9,8,4,83,6,1019,NULL,11
1194,"2017-02-20",2,2,20,4,"Winter",0,"Washington's Birthday",8,8,3,87,6,1020,NULL,8
1195,"2017-02-20",2,2,20,5,"Winter",0,"Washington's Birthday",7,6,5,87,5,1020,NULL,33
1196,"2017-02-20",2,2,20,6,"Winter",0,"Washington's Birthday",7,6,7,91,6,1021,NULL,50
1197,"2017-02-20",2,2,20,7,"Winter",0,"Washington's Birthday",10,10,10,81,7,1023,NULL,170
1198,"2017-02-20",2,2,20,8,"Winter",0,"Washington's Birthday",13,13,17,65,6,1023,NULL,372
1199,"2017-02-20",2,2,20,9,"Winter",0,"Washington's Birthday",15,15,21,52,5,1024,NULL,462
1200,"2017-02-20",2,2,20,10,"Winter",0,"Washington's Birthday",17,17,26,42,4,1024,NULL,606
1201,"2017-02-20",2,2,20,11,"Winter",0,"Washington's Birthday",18,18,22,38,3,1023,NULL,819
1202,"2017-02-20",2,2,20,12,"Winter",0,"Washington's Birthday",18,18,19,35,2,1022,NULL,883
1203,"2017-02-20",2,2,20,13,"Winter",0,"Washington's Birthday",19,19,18,31,1,1021,NULL,1009
1204,"2017-02-20",2,2,20,14,"Winter",0,"Washington's Birthday",19,19,11,30,1,1022,NULL,966
1205,"2017-02-20",2,2,20,15,"Winter",0,"Washington's Birthday",20,20,12,26,0,1022,NULL,971
1206,"2017-02-20",2,2,20,16,"Winter",0,"Washington's Birthday",19,19,16,27,-1,1022,NULL,1020
1207,"2017-02-20",2,2,20,17,"Winter",0,"Washington's Birthday",16,16,16,35,0,1023,NULL,943
1208,"2017-02-20",2,2,20,18,"Winter",0,"Washington's Birthday",14,14,13,40,1,1024,NULL,580
1209,"2017-02-20",2,2,20,19,"Winter",0,"Washington's Birthday",13,13,10,45,2,1024,NULL,434
1210,"2017-02-20",2,2,20,20,"Winter",0,"Washington's Birthday",12,12,4,47,1,1025,NULL,274
1211,"2017-02-20",2,2,20,21,"Winter",0,"Washington's Birthday",11,10,6,47,0,1025,NULL,164
1212,"2017-02-20",2,2,20,22,"Winter",0,"Washington's Birthday",10,8,12,47,-1,1025,NULL,109
1213,"2017-02-20",2,2,20,23,"Winter",0,"Washington's Birthday",10,8,7,47,-1,1025,NULL,40
